RegionID,SizeRank,RegionName,RegionType,StateName,1/31/21,4/30/21,7/31/21,10/31/21,1/31/22,4/30/22,7/31/22,10/31/22,1/31/23,4/30/23,7/31/23,10/31/23,1/31/24,4/30/24,7/31/24,10/31/24
394908,68,New Haven,msa,CT,1394.615479,1434.669774,1514.50303,1545.434826,1575.046027,1627.846682,1683.684565,1702.985731,1719.442355,1744.176453,1812.366583,1831.2823,1864.187707,1902.399764,1949.233821,1973.541032
394561,69,El Paso,msa,TX,1159.416697,1190.018733,1235.206926,1270.726835,1309.396176,1365.965799,1425.323973,1431.33307,1446.319718,1478.320387,1492.982138,1505.383534,1507.660105,1537.300051,1550.922749,1543.515491
394318,70,Allentown,msa,PA,1353.266621,1392.710533,1486.659996,1517.139153,1565.484862,1604.284698,1637.5337,1626.96932,1634.170567,1673.071043,1700.908793,1716.778406,1699.313706,1725.655675,1773.768878,1782.069118
394952,71,Oxnard,msa,CA,2412.990332,2474.01413,2582.237563,2669.276739,2746.040646,2806.229507,2841.337282,2852.070176,2844.88309,2888.542982,2906.293132,2927.765557,2960.375976,3012.617747,3038.950215,3055.825038
394486,72,Columbia,msa,SC,1147.691494,1186.971343,1251.677044,1291.99718,1309.984395,1346.134638,1402.236481,1408.585261,1413.951826,1449.800159,1482.864535,1501.065496,1508.831183,1525.32985,1550.142201,1560.601926
753906,73,North Port,msa,FL,1680.268851,1715.649003,1886.078203,2067.11467,2189.481061,2211.808039,2261.501116,2271.300208,2345.146593,2337.937393,2308.518519,2331.467911,2316.368556,2332.113702,2318.162457,2361.831969
845158,74,Dayton,msa,OH,987.8747307,1014.427625,1054.986984,1092.458773,1098.403877,1131.662597,1171.373501,1183.402282,1185.91649,1203.961715,1235.27915,1257.503315,1268.197344,1285.705233,1307.058333,1322.937391
394457,75,Charleston,msa,SC,1414.391705,1468.429238,1563.123395,1635.363704,1648.335434,1720.278952,1822.515215,1851.658501,1841.050014,1898.834654,1954.133993,1954.783843,1962.745932,1984.266025,2032.687806,2036.277467
394648,76,Greensboro,msa,NC,1082.300455,1128.494658,1176.433233,1231.211388,1261.67215,1306.720714,1353.62284,1368.585538,1378.255466,1399.521972,1425.731263,1433.897565,1441.626291,1464.371908,1501.024069,1504.185973
395134,77,Stockton,msa,CA,1946.176009,2024.673684,2131.723903,2159.309675,2164.13483,2244.904606,2251.816227,2256.315226,2240.124342,2250.231343,2311.376774,2323.274491,2315.856363,2364.26756,2389.570304,2391.679825
394440,78,Cape Coral,msa,FL,1458.619806,1498.791606,1612.685614,1770.094787,1904.721041,1935.467716,2011.228669,2070.850239,2165.71267,2166.444283,2122.145891,2133.415137,2137.067495,2103.402541,2082.914879,2113.639852
394399,79,Boise City,msa,ID,1431.675962,1537.880022,1669.109777,1680.213284,1671.889026,1739.26811,1798.997704,1764.980008,1720.99869,1768.747348,1780.994297,1758.679972,1729.776701,1791.894837,1827.809376,1814.762079
394484,80,Colorado Springs,msa,CO,1497.840943,1560.66854,1653.321681,1688.188088,1701.985539,1746.118,1805.208538,1788.803209,1781.133047,1814.454354,1830.194898,1827.87749,1830.225735,1844.747588,1879.087457,1866.52717
394798,81,Little Rock,msa,AR,980.4170497,1011.202847,1047.155054,1081.943848,1090.67402,1106.620878,1137.511812,1141.005795,1141.439348,1161.252926,1180.346298,1185.94226,1206.216631,1224.200991,1231.907763,1237.313204
394766,82,Lakeland,msa,FL,1408.266921,1446.105933,1557.537922,1647.561588,1681.612366,1746.290645,1815.992044,1806.734622,1815.023367,1831.731782,1850.604862,1841.17883,1841.271432,1875.815629,1873.378713,1863.614914
394304,83,Akron,msa,OH,943.2196635,965.6421899,1012.09559,1031.188229,1041.091838,1087.762412,1124.463957,1139.840293,1151.333167,1163.189936,1202.310219,1210.840259,1228.930021,1232.804086,1277.977159,1287.339378
394531,84,Des Moines,msa,IA,1060.409891,1077.572527,1100.963499,1117.841381,1119.412037,1150.018657,1191.147727,1190.478277,1188.764853,1208.223356,1230.461767,1227.858111,1223.153114,1254.155495,1271.474705,1260.776887
395115,85,Springfield,msa,MA,1304.89806,1367.491634,1361.867094,1396.669798,1426.94681,1491.779391,1517.674068,1572.387127,1613.774697,1634.677216,1646.432916,1667.762284,1729.187867,1751.424318,1759.257203,1803.924874
845159,86,Poughkeepsie,msa,NY,1680.17979,1684.330268,1791.052094,1844.892843,1871.930594,1939.409713,1982.264168,1981.25685,1991.641489,2051.930203,2073.073543,2075.189539,2131.535382,2137.976002,2189.726696,2238.250768
394931,87,Ogden,msa,UT,1302.793312,1353.770532,1443.291949,1488.317617,1535.369013,1589.330191,1637.299828,1626.232899,1609.370626,1673.063589,1683.812269,1680.281876,1659.611405,1688.32021,1727.560911,1699.684222
394816,88,Madison,msa,WI,1365.234495,1395.709493,1421.378492,1449.27088,1458.717388,1486.027561,1546.126737,1558.245792,1594.355535,1651.221459,1698.524517,1709.053237,1723.095864,1751.584966,1760.281865,1794.186187
395235,89,Winston,msa,NC,1158.25121,1198.435138,1272.847917,1312.191553,1329.362018,1383.477497,1427.379914,1451.655941,1430.439189,1465.964725,1507.341594,1504.063277,1496.072298,1521.350669,1566.94271,1594.242852
394528,90,Deltona,msa,FL,1390.413644,1445.197455,1520.601121,1622.868221,1665.041448,1737.818137,1809.786092,1816.694459,1821.751234,1858.549745,1851.6168,1857.517197,1853.256818,1877.069884,1898.913005,1893.158937
395143,91,Syracuse,msa,NY,1137.032914,1179.373048,1229.244603,1256.056515,1276.538665,1312.662443,1366.256261,1382.667093,1364.417288,1402.295296,1422.458796,1440.601117,1486.02895,1494.750414,1521.77586,1557.303397
395006,92,Provo,msa,UT,1433.123303,1475.846913,1561.822524,1631.25861,1653.565135,1724.116309,1766.23322,1764.474182,1747.64786,1774.048669,1809.25928,1808.648703,1793.922169,1822.752735,1854.918909,1841.003373
395160,93,Toledo,msa,OH,900.4678312,937.2060853,987.257225,1004.388028,1018.066957,1053.127898,1110.112229,1092.113815,1083.461627,1111.089757,1130.831266,1142.047208,1154.443121,1170.869766,1194.368361,1212.616472
395224,94,Wichita,msa,KS,864.706955,890.6073982,920.8352296,937.8732139,946.7349421,971.8862856,996.2221932,1011.060089,1023.455365,1038.659791,1061.887912,1072.13867,1078.248349,1101.907342,1114.099384,1111.921965
394549,95,Durham,msa,NC,1333.481161,1355.03758,1464.838602,1517.045147,1536.892166,1587.64197,1676.289765,1661.630507,1659.014493,1684.625576,1705.146562,1693.239941,1688.262632,1715.15051,1732.352054,1718.075052
394352,96,Augusta,msa,GA,1067.918322,1098.088561,1162.100527,1198.844636,1208.174028,1253.492137,1285.580135,1277.754076,1298.309314,1327.448871,1348.145977,1354.28122,1359.071085,1376.055522,1394.963687,1411.98275
394957,97,Palm Bay,msa,FL,1458.647971,1511.17344,1623.625166,1733.014499,1773.424547,1838.137382,1923.731728,1927.368075,1923.336959,1948.803591,1970.536723,1957.746212,1949.836991,1973.352428,1991.581965,2002.840446
394666,99,Harrisburg,msa,PA,1070.0112,1095.39086,1157.64102,1198.506496,1211.653869,1245.394154,1275.479949,1280.701657,1269.970008,1307.539356,1334.586101,1343.365783,1332.842965,1350.090203,1375.334867,1388.308367
395113,100,Spokane,msa,WA,1138.52016,1235.09568,1387.669957,1381.879654,1362.563578,1420.615926,1468.055786,1466.252095,1430.198882,1448.659009,1469.257145,1472.840878,1463.249048,1484.163421,1513.757462,1510.754385
395075,101,Scranton,msa,PA,976.7426571,1014.706793,1059.888456,1094.65528,1099.645118,1150.486224,1163.194142,1193.894092,1180.722408,1190.41593,1219.017052,1244.766529,1237.760423,1267.540874,1299.697495,1303.807778
394460,102,Chattanooga,msa,TN,1155.102194,1189.828012,1266.618633,1320.852509,1360.972635,1409.283767,1443.284115,1448.38712,1452.732164,1480.951979,1511.47187,1523.141906,1523.131133,1538.469793,1568.16193,1564.332946
394871,103,Modesto,msa,CA,1563.198066,1597.703221,1689.700489,1704.965389,1767.656761,1820.396192,1843.042284,1855.008615,1850.226249,1868.549684,1907.440229,1926.895896,1922.371784,1959.43772,2003.798225,2013.167152
394768,104,Lancaster,msa,PA,1075.635099,1119.477027,1147.365439,1182.166587,1201.748219,1237.396815,1265.412589,1295.117311,1295.291316,1340.185041,1356.436368,1371.053023,1376.265808,1397.896893,1433.939745,1439.965886
394997,105,Portland,msa,ME,1666.50451,1732.516714,1839.265297,1871.494915,1898.653756,1962.147153,2063.15331,2075.62787,2023.821138,2117.199061,2175.606834,2153.063814,2124.070308,2218.439636,2269.773169,2256.610017
395245,106,Youngstown,msa,OH,752.1874831,780.0070344,809.5945912,841.6503539,850.287424,861.8390377,865.9150849,882.2017117,896.3426055,911.8697788,918.5970872,932.4098461,949.5308392,968.5790538,990.5845053,1015.252778
394770,107,Lansing,msa,MI,1074.891316,1103.894831,1123.689727,1170.224284,1191.508601,1225.075112,1251.519208,1276.369456,1281.171462,1293.391599,1296.630307,1320.532576,1340.466786,1367.486554,1391.649635,1409.450653
394590,108,Fayetteville,msa,AR,1169.646127,1202.182171,1248.471072,1297.326248,1322.394744,1355.797712,1437.794136,1469.354629,1491.26819,1502.713477,1518.948041,1528.104717,1524.528248,1553.014403,1585.350951,1598.574437
394589,109,Fayetteville,msa,NC,1058.061896,1108.308501,1180.286358,1211.939975,1258.536938,1306.980262,1336.286254,1358.760923,1357.545378,1392.467483,1409.070863,1413.174727,1412.14044,1437.885137,1465.118804,1478.284071
394792,110,Lexington,msa,KY,1052.3222,1077.846471,1138.808054,1177.042855,1185.762906,1217.038569,1281.571587,1282.183093,1300.431672,1320.617494,1354.170867,1372.392486,1378.962318,1395.770594,1433.813671,1468.808751
395068,112,Santa Rosa,msa,CA,2192.489847,2223.177181,2322.233688,2370.164778,2402.21025,2480.784435,2523.714374,2513.194631,2495.435827,2535.034819,2575.424633,2591.303678,2596.671621,2609.316599,2631.826792,2651.02684
395019,113,Reno,msa,NV,1597.491585,1650.170717,1769.575272,1797.108491,1777.253266,1813.920945,1858.777185,1825.449922,1804.214545,1822.614959,1862.907858,1834.163059,1818.026443,1872.944286,1916.326999,1913.761486
394698,114,Huntsville,msa,AL,1176.111321,1222.835403,1297.429533,1336.269188,1354.340332,1377.119152,1418.145527,1409.294048,1418.573537,1451.426343,1454.189685,1463.3037,1463.869277,1463.767188,1493.04904,1488.629485
394995,115,Port St. Lucie,msa,FL,1664.106922,1712.165352,1835.105467,1998.855478,2133.834366,2104.360943,2190.110634,2229.441305,2241.757793,2242.382537,2266.332066,2310.252594,2298.770343,2304.953992,2319.203011,2337.813753
394898,117,Myrtle Beach,msa,SC,1289.678578,1302.987718,1405.303883,1524.528306,1516.867551,1609.937717,1678.534307,1697.945001,1671.982585,1697.419361,1739.950656,1733.522388,1715.079418,1756.46877,1782.958444,1816.813744
395116,118,Springfield,msa,MO,917.6903272,965.1037009,1038.739966,1034.547635,1065.686221,1101.213945,1132.877976,1140.692739,1141.592517,1149.87501,1181.028874,1184.622411,1178.154292,1204.235899,1220.205264,1234.684064
395195,119,Visalia,msa,CA,1309.154402,1374.020753,1433.294898,1496.714989,1593.148655,1553.625237,1651.369584,1650.217478,1635.466758,1655.187506,1651.993967,1672.692344,1707.977972,1692.667612,1769.946098,1759.829017
394746,120,Killeen,msa,TX,1044.840829,1096.875183,1180.007539,1240.905732,1266.139838,1298.622471,1328.846958,1330.84945,1321.22053,1335.379979,1348.462946,1351.971036,1338.108733,1349.462197,1351.595114,1348.582551
394338,121,Asheville,msa,NC,1341.48335,1394.164361,1466.197723,1542.461062,1602.24329,1635.729121,1712.279101,1739.79883,1750.580492,1761.937099,1784.579888,1797.593454,1814.43625,1845.645675,1865.791505,1886.474251
395244,122,York,msa,PA,1020.13507,1019.537859,1085.998113,1102.57986,1119.603519,1140.502189,1181.098735,1164.68525,1186.7635,1201.01186,1231.898185,1251.279477,1252.291144,1284.729645,1291.399032,1316.610411
395183,123,Vallejo,msa,CA,2097.039386,2106.469775,2193.734974,2239.893613,2269.886131,2311.233485,2358.797168,2332.888849,2304.419657,2357.02445,2364.841062,2372.394633,2346.473517,2412.72174,2451.4536,2465.735812
753917,124,Santa Maria,msa,CA,2574.096552,2688.892708,2851.285057,3032.689416,3155.748442,3289.906255,3333.333824,3391.80533,3383.389118,3368.243611,3416.080818,3514.243818,3421.320229,3495.197824,3571.915328,3611.06925
395050,125,Salinas,msa,CA,2100.007795,2123.945925,2188.930434,2273.986307,2317.014036,2322.002618,2421.540376,2442.038549,2480.811698,2465.253886,2537.724458,2551.887873,2542.97004,2613.793729,2630.607989,2674.905671
395048,126,Salem,msa,OR,1288.07298,1326.283155,1399.020202,1447.518476,1443.4013,1492.834306,1571.917653,1613.127669,1586.766414,1607.575573,1622.222279,1644.73325,1631.847904,1635.265629,1666.524516,1682.850811
395015,128,Reading,msa,PA,1018.171093,1042.661289,1111.479402,1127.190536,1139.966621,1174.240665,1201.079142,1269.547025,1249.050931,1303.778606,1333.010227,1345.335866,1314.615102,1412.572369,1431.15704,1436.536452
394502,129,Corpus Christi,msa,TX,1258.553099,1302.622575,1381.876222,1405.287107,1398.767606,1411.814086,1452.22628,1442.557825,1410.305591,1450.718966,1478.741492,1467.638716,1444.104053,1467.621737,1480.629973,1477.404481
394820,131,Manchester,msa,NH,1496.062131,1522.87709,1621.100557,1719.180165,1723.399201,1806.970999,1831.909277,1849.64437,1858.676836,1912.547434,1945.262584,1967.38379,1961.941306,1985.004936,2037.056369,2062.213515
394612,132,Fort Wayne,msa,IN,826.2628193,838.4018325,898.6865971,935.1370012,959.1307917,1000.029022,1024.365843,1032.601434,1029.22765,1041.868637,1052.166946,1075.759128,1082.342891,1089.768716,1115.240764,1135.5319
394658,133,Gulfport,msa,MS,1040.653164,1063.736367,1136.908951,1198.736306,1235.403048,1219.705878,1261.774684,1308.894421,1305.655001,1322.540694,1351.319297,1388.79165,1367.147124,1385.185073,1421.532212,1432.002171
395051,134,Salisbury,msa,DE,1368.756277,1483.976976,1559.209908,1581.995248,1592.632803,1653.709367,1736.481718,1721.26579,1709.351147,1785.279132,1784.12787,1783.279688,1760.597269,1813.669802,1850.040152,1907.775862
394596,135,Flint,msa,MI,841.5296101,870.1998062,907.588017,945.0960766,945.5121315,981.8149136,1018.273941,1007.180772,995.5902435,979.4769129,1008.296411,1033.387441,1032.623529,1068.714881,1099.882767,1128.022516
394439,137,Canton,msa,OH,796.0649066,821.2809112,841.4921158,864.3177812,876.1352549,908.1680593,952.2372932,956.5737874,964.631626,981.0441771,998.9043073,1018.609954,1039.678091,1057.311846,1078.688816,1074.868118
395070,138,Savannah,msa,GA,1245.621483,1301.082424,1411.405922,1497.982272,1524.820332,1596.407048,1690.02241,1698.488312,1701.213476,1732.398428,1762.073996,1767.960026,1792.252746,1810.049707,1839.57987,1847.244607
394327,139,Anchorage,msa,AK,1365.48987,1366.983978,1429.135215,1465.343547,1458.475014,1519.829312,1590.429654,1592.657071,1587.756877,1627.907545,1688.083113,1695.9631,1689.250668,1712.517016,1753.353959,1762.929607
394372,140,Beaumont,msa,TX,967.2522492,996.3908156,1000.938302,1013.933466,1039.790461,1040.718347,1058.386198,1075.36899,1079.624727,1072.625793,1085.665977,1111.305846,1123.08482,1139.154322,1171.579814,1179.861253
395096,141,Shreveport,msa,LA,1053.588848,1058.793366,1107.269487,1157.001633,1140.370129,1145.007718,1190.970384,1197.760895,1183.801089,1219.911919,1234.063165,1236.651648,1227.553227,1256.777405,1277.923752,1285.136667
395164,142,Trenton,msa,NJ,1813.049698,1865.19373,1905.555349,1957.666818,2026.140059,2095.774378,2153.73162,2163.821442,2189.297837,2229.203288,2314.888513,2314.681052,2352.194547,2353.011787,2387.973423,2403.283115
394875,143,Montgomery,msa,AL,987.6549475,1003.010341,1054.736232,1091.805178,1115.896395,1149.29829,1162.441291,1166.978088,1160.215393,1199.862356,1205.46701,1220.83275,1232.159442,1258.709369,1273.309134,1294.389235
394520,144,Davenport,msa,IL,782.7610232,803.3401506,821.1138593,840.3420568,845.6418727,856.6048642,884.7276832,894.9910088,894.8855683,908.0465457,912.2719999,915.4020041,923.6735254,952.8970467,965.2137349,969.4105273
395146,145,Tallahassee,msa,FL,1060.656409,1076.628119,1126.279399,1193.863835,1222.904336,1247.05542,1316.566018,1365.225519,1362.021808,1389.862183,1403.217799,1425.350143,1463.998511,1462.249522,1464.178452,1474.385907
394576,146,Eugene,msa,OR,1339.453236,1368.389662,1447.205382,1506.595925,1503.103253,1545.045501,1658.384957,1653.361657,1633.039268,1650.753466,1688.000724,1700.78163,1671.471486,1730.588973,1763.724089,1765.582201
394901,147,Naples,msa,FL,2200.504649,2256.132487,2415.839295,2750.345894,3034.079184,3069.621133,3113.698258,3131.629536,3362.468439,3267.969057,3245.387643,3378.258032,3431.350908,3285.67831,3325.608108,3442.476472
394332,148,Ann Arbor,msa,MI,1654.794958,1706.930805,1747.002191,1804.833547,1823.159801,1872.756772,1969.090056,1971.956104,1972.98288,1987.090263,2033.771036,2052.206625,2060.308527,2104.557076,2128.768102,2157.154169
394927,149,Ocala,msa,FL,1193.352706,1201.01033,1280.866194,1398.524634,1444.160711,1496.402636,1539.118637,1520.888856,1533.981592,1556.228145,1562.298608,1544.177994,1542.841998,1558.649477,1586.549804,1597.380251
394602,152,Fort Collins,msa,CO,1531.04732,1592.600978,1652.885255,1706.530326,1716.172133,1756.648671,1815.590208,1839.738262,1829.870945,1884.424482,1911.110036,1899.397043,1925.600464,1964.614169,2000.72091,1952.945119
395033,153,Rockford,msa,IL,918.6184538,949.1313261,961.4600333,977.7806938,996.7182295,1036.547492,1051.622296,1069.613447,1064.920299,1105.102577,1131.617495,1157.426716,1185.072414,1182.315276,1226.550235,1251.210956
394622,155,Gainesville,msa,FL,1216.49956,1253.194194,1323.761097,1436.701875,1471.690076,1489.237558,1544.495116,1571.851163,1558.394442,1589.234005,1621.721959,1601.194391,1616.781322,1635.004337,1634.413526,1666.005418
394405,156,Boulder,msa,CO,1972.588253,2034.345189,2123.080245,2172.105785,2191.441595,2285.133511,2314.289271,2332.526877,2305.614104,2364.859844,2424.512143,2423.384365,2429.329218,2444.932577,2504.949535,2507.454282
394488,158,Columbus,msa,GA,929.3167591,955.7829486,1008.172358,1075.540696,1088.724815,1095.86895,1126.672018,1143.648022,1116.23832,1123.807859,1154.79337,1165.420045,1171.857088,1214.972892,1203.877584,1224.96049
395107,159,South Bend,msa,IN,951.6773997,992.848074,1054.008931,1079.746252,1117.075167,1111.378033,1185.888196,1193.451422,1204.587375,1224.598581,1271.470884,1280.97568,1292.254177,1290.37259,1318.482273,1322.619393
394808,162,Lubbock,msa,TX,1122.074535,1151.629971,1186.127543,1199.509014,1209.56253,1249.423384,1260.730253,1252.84705,1269.459672,1278.395136,1284.817622,1285.472724,1278.502142,1311.087642,1321.734846,1312.052285
394471,163,Clarksville,msa,TN,1045.784885,1080.642512,1147.882387,1192.044935,1208.75067,1247.653897,1295.09377,1288.962943,1272.753031,1302.598927,1307.091859,1296.663361,1319.497217,1336.255312,1358.055145,1381.646489
395028,164,Roanoke,msa,VA,984.6326394,1005.220344,1054.01127,1096.790206,1128.40399,1169.836103,1234.627837,1254.676689,1238.124333,1270.842411,1313.166107,1330.988544,1311.98029,1334.827682,1386.941226,1381.323178
394579,165,Evansville,msa,IN,743.5493534,753.1848519,793.2686156,820.823403,830.7300666,832.1273496,846.0537153,870.4560648,871.6425621,898.1939866,923.6522694,924.5514541,941.2980288,971.3870962,994.7229551,988.9297222
394741,168,Kennewick,msa,WA,1309.448241,1362.255338,1447.697382,1468.366821,1476.565369,1543.320919,1580.370796,1568.258393,1590.000559,1649.691813,1665.224033,1673.447943,1675.510774,1689.253241,1711.879393,1708.721717
394660,170,Hagerstown,msa,MD,1130.299686,1164.616285,1216.943787,1254.69901,1286.5689,1322.855803,1356.326239,1392.329203,1420.039511,1439.518631,1437.472106,1466.909017,1471.425955,1487.793479,1540.261436,1540.633532
394937,172,Olympia,msa,WA,1580.236593,1658.898915,1725.282412,1784.230496,1809.307492,1857.308615,1908.367421,1878.960639,1855.023143,1904.205091,1943.380784,1949.840836,1949.60445,1968.91812,2002.847507,2008.524673
395229,174,Wilmington,msa,NC,1319.333198,1364.959482,1431.777836,1513.851912,1559.754838,1654.388123,1745.150212,1744.416432,1709.58576,1739.855934,1760.804017,1781.148275,1757.407,1752.049937,1798.736393,1802.973196
395061,175,San Luis Obispo,msa,CA,2104.391885,2106.877689,2153.67018,2230.954203,2291.583477,2376.003429,2415.191158,2430.802363,2452.671729,2533.484485,2565.130882,2582.612902,2697.738839,2671.19909,2704.226564,2748.501015
753875,176,Crestview,msa,FL,1441.338817,1571.94763,1760.899418,1792.219031,1807.755808,1882.635428,1945.97981,1933.941523,1876.73331,1927.938362,1948.692947,1932.173561,1889.8047,1930.521046,1968.628756,1966.559696
394851,177,Merced,msa,CA,1519.255613,1547.476247,1692.285858,1762.846444,1807.380473,1854.345615,1828.103991,1849.11511,1834.813506,1886.268681,1877.394044,1921.222141,1903.56092,1945.73031,1978.904354,2008.431013
395197,178,Waco,msa,TX,1154.94562,1187.313344,1255.235023,1302.52442,1325.082423,1375.951999,1445.681479,1449.034152,1461.810535,1465.025916,1474.499882,1492.019647,1483.836792,1520.930044,1525.700702,1523.191121
