RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,4/30/15,7/31/15,10/31/15,1/31/16,4/30/16,7/31/16,10/31/16,1/31/17,4/30/17,7/31/17,10/31/17,1/31/18,4/30/18,7/31/18,10/31/18,1/31/19,4/30/19,7/31/19,10/31/19,1/31/20,4/30/20,7/31/20,10/31/20,1/31/21,4/30/21,7/31/21,10/31/21,1/31/22,4/30/22,7/31/22,10/31/22,1/31/23,4/30/23,7/31/23,10/31/23,1/31/24,4/30/24,7/31/24,10/31/24
394532,14,"Detroit, MI",msa,MI,122698.9564,125709.1094,129249.5637,131386.7546,133928.9043,137208.1714,140106.168,142051.443,145305.8815,149240.8941,152770.9473,155380.4598,158827.6735,163236.5376,166637.8139,168248.9739,170450.6582,175400.3796,178015.5809,177957.1157,179831.7256,183272.904,184144.9186,188812.8621,197394.4781,207310.9784,216398.2942,216454.8662,218630.8461,229997.6998,236669.4035,233151.7177,231008.3874,232367.2512,237221.2778,240854.645,242665.1889,247811.9515,250290.4463,251472.5364
395078,15,"Seattle, WA",msa,WA,324956.2435,335148.3407,342523.499,351894.5632,365702.6509,378800.046,387316.4042,394225.3778,407052.8067,423417.0627,436503.4088,446892.3654,460682.1508,479841.4247,493085.8199,494582.1899,491282.012,493508.3659,495331.4293,496731.0821,505751.8782,521043.03,526266.9992,544990.8931,572998.8523,606206.5369,642334.8303,649675.7687,673143.3403,733832.7074,748253.0544,708836.4717,692189.1193,680487.9348,687626.0457,700494.3518,705328.4283,717956.0146,726173.4192,733107.1736
394865,16,"Minneapolis, MN",msa,MN,218743.1514,222972.4154,225770.2803,228668.5099,233214.956,238134.6748,240839.3547,243208.6392,248294.4859,255039.5606,259127.0106,260617.2351,265338.0945,272048.5113,276525.4787,278760.2503,281029.4741,286472.1491,288312.5291,289322.295,293759.6784,300381.6195,300994.6364,307145.614,318934.3904,331483.0022,344944.3875,347387.0205,352382.8825,366376.9082,373720.2171,366704.5758,363113.6587,362886.3601,367546.3622,369432.0516,368055.074,370886.572,369996.0488,371675.6849
395056,17,"San Diego, CA",msa,CA,452957.0191,462195.7707,469753.3245,479747.7297,492819.7807,501660.2433,505847.0323,512150.3889,524952.5617,535208.6345,543485.3827,554404.7625,566445.6413,573492.8251,579091.7403,582890.5541,582867.0855,584919.9827,586166.0664,588452.4373,597430.7019,610776.8629,613191.4253,630967.34,665454.8,700952.0297,744981.3345,756913.5343,785128.6361,858496.3802,886950.516,854160.2595,831578.7831,827834.05,854948.7988,887187.9071,899183.4966,922050.2113,936661.7752,935063.3043
395148,18,"Tampa, FL",msa,FL,153543.7829,156369.541,159721.0359,164319.7641,169320.9178,173691.7047,177288.0898,181903.8015,186631.7616,190809.7869,194856.0758,199489.1563,204255.794,208070.9803,211594.4718,215055.8484,218527.8363,221125.8887,223174.8216,225892.3486,230873.6066,235939.2803,237758.0559,245290.9686,256578.7727,270598.5077,289254.9282,304533.2626,322134.1369,349971.4708,375117.6405,376383.4483,368770.7918,365536.5812,369502.2855,373543.0639,375843.3628,378630.3656,376537.2601,373039.67
394530,19,"Denver, CO",msa,CO,287508.4113,299176.7972,309184.6916,319241.4744,328617.9331,337891.6259,346107.681,351365.2799,360491.4075,370785.3578,376420.6914,379528.9842,387648.6212,396287.5555,402317.8608,405939.2434,409525.0397,416244.6922,417590.8492,420234.9062,426506.6696,435706.4308,436936.0461,448180.2144,466297.3229,491328.3429,519929.3059,530016.5922,547805.7793,586259.8281,601836.1389,582738.2387,570200.307,562229.0807,566711.5557,573356.2953,573668.7743,575183.7087,574992.8799,576254.5303
394358,20,"Baltimore, MD",msa,MD,256941.9652,257615.6697,258758.6714,260095.3151,262769.5858,262901.6115,264517.5141,265610.9912,269045.8203,271444.5654,272494.4632,273737.1067,276921.0448,279986.5652,281734.493,283212.5741,284368.9163,288229.0148,290113.1003,290886.4575,294003.7322,298319.3529,298673.4786,305535.0385,316483.3239,328458.4499,339016.8925,340365.5261,345845.3961,357093.0098,364429.4916,359946.1451,360123.9514,364512.5209,371097.1671,373739.141,374241.1492,380606.3323,382418.3579,383783.3899
395121,21,"St. Louis, MO",msa,MO,144047.5739,144776.7021,147019.9364,149229.2499,151035.9413,153009.3561,154541.6809,155403.6737,157452.1679,159681.2383,161642.1212,163171.7591,165114.8053,167183.663,168672.0354,170130.4224,171520.8455,174262.9186,175127.1669,176078.248,178781.5227,182181.7043,183622.929,189915.0431,197193.1688,204441.6758,211665.7832,211711.6404,215556.5689,226148.0681,232986.4863,231534.3654,231125.3255,233461.0709,239913.3117,243077.7461,243849.4726,247274.8097,249432.8753,251208.836
394943,22,"Orlando, FL",msa,FL,174695.3607,177621.3172,180603.1124,184943.4007,188886.6876,192800.7674,196764.6388,201388.0297,204942.5742,209316.8116,214171.1594,218970.0446,223421.6304,228241.9155,232751.7874,237127.8104,241258.47,245592.474,247719.3454,249969.97,254328.8846,258959.5742,260496.4678,266943.9883,275913.8895,286191.614,301165.1639,313520.1135,331035.2435,358236.5099,381502.8817,384829.5993,381788.0953,380581.298,384964.6782,389264.7349,392147.2228,395607.2649,394985.5582,393750.6155
394458,23,"Charlotte, NC",msa,NC,166176.2891,168744.2385,171377.3016,174963.4317,179367.7885,182925.707,185784.772,189489.143,193800.8092,197497.9628,201198.1659,205216.7073,210257.8143,214767.2547,217899.8467,221365.99,224635.6217,227875.6359,230583.5008,233386.4784,237848.2683,242784.1875,245958.0746,255462.0488,268507.8369,282503.6332,299929.901,313410.1423,329612.7916,351532.5545,369336.7181,368009.8087,362278.641,358895.0411,363238.0182,369256.2567,372056.9535,377069.8518,378796.1873,378164.2462
395055,24,"San Antonio, TX",msa,TX,158093.0921,161696.5975,164712.9904,168203.7453,171205.0954,173839.6331,176375.005,178776.9053,181704.8684,185041.0808,187478.8904,189624.8233,192733.6277,195587.3647,198093.1975,200171.8421,202512.9051,203765.1765,205207.1657,207737.9231,211251.8041,213994.5853,215343.388,221246.7641,229512.9082,238806.126,251112.012,259464.3792,270626.2293,286103.8501,297849.7291,296506.3566,293892.5729,290376.7146,290605.2375,288831.9508,284835.4705,284412.5701,283138.8009,281217.2826
394998,25,"Portland, OR",msa,OR,283863.791,291642.3448,299142.2334,309828.7255,322574.8682,334228.9294,344815.0821,351316.4666,360319.2987,369631.1732,375215.7122,378248.1959,383326.7198,391312.1422,394707.7368,395574.5164,397291.7907,402292.2665,402476.8953,403567.1627,410709.4908,419626.1268,420058.305,432520.7016,453264.8016,476804.1869,498342.151,508940.647,522934.9378,550600.1682,562032.2325,543200.397,531886.8121,527090.0982,533844.0242,537440.6294,537017.2641,539714.0014,539846.6006,542021.618
395045,26,"Sacramento, CA",msa,CA,309603.6524,316625.3259,322027.3006,327029.7697,336298.6876,344461.9237,349614.3434,354227.0539,363458.8373,372777.7637,378877.2669,385859.141,395685.711,404472.6478,410008.9112,411392.1814,413044.8913,418407.4856,420765.4585,423111.7711,429483.3173,437067.2738,437305.0803,450003.0907,474567.9967,501909.2984,532545.9378,544998.9336,562156.4861,594618.7556,605741.5471,582791.7532,560867.6746,550358.5009,556665.5952,564348.0709,565394.4919,571634.9111,575402.4232,575485.6982
394982,27,"Pittsburgh, PA",msa,PA,131570.1896,133051.8631,135059.3066,137185.9905,138227.1342,138873.9899,140004.0357,141119.1911,142828.2362,143402.4251,144673.4766,146685.1174,148826.0493,151020.3954,152646.4569,153919.3694,154298.6242,156738.3606,158450.5913,159760.9397,162452.7242,166142.961,166952.9077,172723.3476,180567.9945,188084.3812,194999.2902,193328.5361,194047.5028,202612.9686,205184.9285,201956.3585,200359.0241,199521.3413,204406.3434,208174.8103,208920.1712,211713.7048,215057.2694,213565.3987
394466,28,"Cincinnati, OH",msa,OH,145018.398,146345.1782,148333.4857,150734.8284,152859.1352,154744.472,155853.4181,157851.8958,160640.0078,163273.3073,165678.1393,167662.9518,169540.3672,172556.4053,175980.5892,178852.7447,181343.684,185072.196,186999.8972,189182.8894,192616.7452,196475.9129,199386.8193,207432.7383,217253.0358,226382.3431,235186.4163,236140.5644,241624.3444,253461.6363,261668.3693,259764.7579,259914.6527,262462.9233,269879.7324,273105.4814,274167.0534,279037.475,282593.6131,283941.7123
394355,29,"Austin, TX",msa,TX,244790.0592,251730.2864,256860.2836,261864.8874,267275.4924,272294.8477,276491.5939,278765.4418,283590.1585,287793.1979,289297.7833,291178.1344,294338.7804,297017.6357,299339.9966,301441.431,303671.4229,305007.7999,306910.4756,310631.8458,317467.5572,325004.6721,328369.0277,341133.4504,361219.5995,398992.8566,455813.1011,470612.3502,487933.8046,528568.4062,547043.5709,517373.3984,491992.3841,474708.5132,470544.9709,464294.3441,455999.442,453711.9828,448970.0049,445480.862
394775,30,"Las Vegas, NV",msa,NV,192074.8998,194773.2498,199858.5924,203441.8106,207115.9415,210355.8397,213525.4217,214738.3665,218824.4619,226318.4141,233849.6736,243518.8314,252418.2906,260558.301,270407.124,280304.3969,285383.0402,288869.5758,289548.3901,290162.495,292552.5436,296880.6976,297151.1157,302181.5472,312346.9895,325574.6537,348464.4552,367924.6309,386216.2849,415439.9324,438226.8833,428643.0969,409325.2634,398245.4188,399251.4233,406362.2299,412269.2647,418824.7123,425622.1188,430109.6573
394735,31,"Kansas City, MO",msa,MO,147543.7447,149465.1101,151726.5542,154751.0832,157867.065,160875.0571,163593.7344,166504.7794,170206.1549,174100.1536,177407.127,179850.2547,183553.3115,188507.0251,191645.8378,193777.1808,196084.2192,199609.1579,201236.963,202183.8865,206066.596,211008.2268,212637.9838,220606.7311,230202.9285,240890.7763,251616.7022,252911.1738,258415.938,272598.832,281482.165,279162.4898,279341.7135,282458.9623,288893.7789,292593.7566,293651.8842,297396.5475,298814.2632,301027.2188
394492,32,"Columbus, OH",msa,OH,148026.8005,151232.8469,154117.1098,157072.3209,159687.4765,162440.3906,164080.4144,165631.1909,168111.8574,171451.1035,174902.4306,177741.8891,180829.5005,184738.4953,188639.41,191651.3709,194143.8353,197876.0155,201974.3905,204489.8183,208059.8978,212697.6828,215862.8141,223521.2651,233833.6388,244540.3654,254863.1127,255075.061,260691.8077,277465.4166,288618.8533,288091.7892,286465.3067,288252.8074,295328.6159,300374.8955,302273.134,307189.197,309600.0333,311171.9988
394705,34,"Indianapolis, IN",msa,IN,134693.5371,135924.4164,137628.5505,139151.2089,140467.0317,142195.9093,144572.0338,147150.41,149377.7815,151407.4729,154305.2118,157106.0521,160050.4589,163167.0703,166930.0124,170017.7419,172913.1285,175725.1709,178114.1936,180584.6355,184582.625,188993.0193,191708.3682,197893.5693,207455.4475,218179.2811,229157.2175,234620.686,243694.0824,258926.7223,267679.4807,265993.7892,265328.7785,266190.7489,269294.4529,271057.1514,271301.0514,275443.7612,277272.7606,278007.8131
394475,35,"Cleveland, OH",msa,OH,120811.894,121940.0479,123926.6866,125961.3988,127524.6728,129455.8661,130551.7363,131659.6732,133637.6246,135703.1515,137426.7951,139127.4509,141440.2701,143919.5517,145978.9346,147679.0107,150010.0766,152886.4317,153679.8142,154570.9804,156793.2783,159187.8758,159725.6013,165514.5174,173874.5499,181038.1569,188194.3001,187802.5099,190046.1195,199595.5219,206657.435,206457.1108,205935.8863,207307.1499,212624.5462,217040.8223,219112.8281,223518.6771,227981.7451,230189.2325
395059,36,"San Jose, CA",msa,CA,772729.7405,790406.0952,807097.2985,850150.3215,883259.3622,895703.1993,877188.4875,846941.1084,852598.1328,895672.8103,917522.0505,911667.621,945228.0377,1066736.344,1152411.728,1188976.53,1182471.172,1123179.601,1087757.996,1090567.327,1104799.023,1129829.143,1105076.233,1143038.701,1210399.545,1241781.693,1297343.171,1332244.087,1399882.084,1517083.005,1518714.51,1427550.775,1400229.459,1352797.799,1380685.973,1456193.677,1487469.676,1496124.367,1543208.848,1578012.915
394902,37,"Nashville, TN",msa,TN,193005.027,197994.7007,202884.7689,209541.5965,216347.94,221567.5792,227203.5337,233866.6366,241571.5992,247696.2474,252661.4161,258204.6708,264603.4688,271090.4788,275390.0364,278119.9559,280311.7589,283666.2362,285601.4403,288934.2963,293702.8523,299382.0154,301216.2795,309094.9977,320186.4773,333719.8732,353729.4207,370204.6969,392047.0045,422506.8712,443708.8978,439506.9494,430442.617,427332.3345,430042.6801,431500.748,431782.1027,436459.7335,437698.3366,437395.3692
395194,38,"Virginia Beach, VA",msa,VA,214609.1395,215173.027,216963.6567,219504.3295,221343.7115,221588.6083,221752.0199,222835.2223,225058.0338,226604.0124,227848.5973,228968.1526,230598.2411,232363.2044,233396.0528,234617.4954,235801.1124,238360.3572,239892.8393,241905.4618,246026.6509,249440.8463,250913.1776,258776.4376,268584.7177,278187.3079,287919.8151,290633.0447,298275.487,309156.8529,316729.795,315810.2869,317717.3176,321803.8219,329571.3248,334497.7177,336073.31,342174.5656,345967.6192,349178.5013
395005,39,"Providence, RI",msa,RI,238073.3334,240795.8778,243191.0027,247093.4728,251742.936,255092.5473,259136.1598,262698.1498,267863.9247,273321.8059,278465.2062,281780.0635,286319.2097,290798.2992,295600.8714,299265.3145,299857.9112,303060.8378,305848.7245,307656.4845,313055.4095,319928.2974,321893.8827,332814.4944,350900.7671,369271.1201,385622.5633,386113.8567,392439.5792,415883.0843,431301.7574,426494.4678,424933.0332,429033.3334,441767.3052,452078.314,457973.4441,466214.4126,476195.6744,484565.7779
394714,40,"Jacksonville, FL",msa,FL,165860.6727,167586.8152,170556.9758,174577.6826,177585.9912,180533.5432,183946.2615,187836.159,190941.8729,194493.5987,198442.709,202993.836,207073.9261,211259.9255,215843.3502,220066.2555,223591.5283,226111.2963,228220.8542,230232.2878,234000.0313,238324.1248,239437.3651,245909.6769,255811.0676,268328.9344,284982.8023,298058.8667,315129.8165,341476.2084,360861.6215,362904.0232,358677.3396,353871.41,353867.018,355026.2102,356014.0349,358615.6134,357292.6297,355120.1333
394862,41,"Milwaukee, WI",msa,WI,184517.0001,186228.0891,187859.942,190160.902,193570.148,196314.3612,198584.2465,200731.2627,204766.6894,207385.0794,210491.104,212427.452,215582.5727,219716.8513,223656.9724,225601.9525,227476.2347,232795.1488,235321.9002,237013.3172,240653.298,245792.3018,248077.9263,253915.2593,263358.5681,272004.1535,282552.5245,281578.0536,282514.601,293313.1499,302648.5324,300669.3032,302871.7787,311516.413,320602.0176,325508.4509,327050.4315,334729.1308,339937.1069,342346.3777
394935,42,"Oklahoma City, OK",msa,OK,137393.5336,138436.2788,139628.9977,140830.5713,140372.2354,142016.9453,143595.5643,144724.3086,144247.4734,145056.6981,146412.3505,147680.7015,150594.5948,151599.3481,151903.3486,153080.674,154991.0402,156655.9182,158096.6397,159617.6628,163022.6873,165489.0235,166101.3218,170701.8948,177298.8028,182684.1597,189626.6678,193171.734,199735.2744,210355.7189,218075.6161,220260.4643,222186.7992,223642.7408,227187.6559,228364.3521,229778.2996,231339.8302,231883.1312,232770.6147
395012,43,"Raleigh, NC",msa,NC,216794.1124,220353.1707,223368.1678,227777.7021,232759.1081,236554.246,240130.3893,243567.2785,247949.3134,252173.7306,255388.5498,258205.1879,261863.5967,265865.624,268842.9835,272271.0587,275884.0735,279749.8433,281699.3623,284094.1322,288168.8555,291983.4379,294075.9549,302082.8359,313148.5146,326315.9251,347689.7483,370726.7513,392058.4245,421732.6398,445512.4747,438832.3502,428700.1545,424658.676,430319.8005,433606.5344,434020.1154,438951.8898,440360.4156,439653.8994
394849,44,"Memphis, TN",msa,TN,119157.3907,120164.9332,121953.7998,123383.4371,124901.2314,125914.3409,126387.1755,128308.9523,130759.1335,132596.9818,134639.2337,137540.2037,140568.1194,142868.1454,145389.0345,148158.2136,151650.7894,154416.0173,156727.5815,159204.5851,163131.6451,166863.7089,170047.8346,176422.0267,184245.9182,191870.2498,201310.2418,206690.862,215910.6767,227661.6354,236835.5182,238235.801,236212.9107,234706.6945,236239.4233,236415.3408,235483.7148,238525.5458,239375.4547,237443.955
395022,45,"Richmond, VA",msa,VA,193789.2344,194731.0954,197195.9831,200476.163,203503.2916,205866.2117,208205.3755,210931.728,214475.2164,217653.5372,219995.5099,222447.1698,225792.6846,229021.3239,231326.2772,234064.6742,236203.8679,240356.7391,242662.5747,245173.0883,248930.7242,252582.9964,254756.6068,262886.5005,274360.1314,285595.198,296543.0082,299453.7989,306630.4891,321215.0637,334437.773,335601.2209,337329.0255,339900.0168,348082.5897,351263.8111,353367.5325,359429.5461,363800.3501,366550.0302
394807,46,"Louisville, KY",msa,KY,141930.9811,142752.1487,144652.1964,146607.6329,148329.7212,149864.6651,151697.2421,154183.5425,157325.2877,159312.7631,162078.0,164409.1391,163565.7502,168727.9024,172060.0333,174624.6999,177529.4512,181590.8616,183845.9629,185305.5322,188643.9164,191125.5231,192914.8133,199246.3041,207311.2451,213524.4865,220427.0586,222333.2589,227210.8393,235611.938,241545.9575,240400.5123,241008.1739,243118.4845,247962.7885,250148.1794,251342.2339,253893.8753,256484.0211,258405.4838
394910,47,"New Orleans, LA",msa,LA,199380.2755,202077.4996,204898.3012,207110.6335,209157.2839,209626.4477,212318.8104,214234.3153,213605.4801,212266.6619,211310.2573,213527.4644,216176.4133,217564.8747,214640.3368,216199.9589,217532.3858,223603.5628,226802.8113,228547.1285,232026.535,237592.9448,237457.9261,241962.7368,247366.248,252245.9881,260837.7668,265021.2668,269899.5668,274571.295,278599.1741,274526.4177,266699.8903,264885.3514,259116.1559,251051.8502,245073.1074,245300.9888,243876.5359,240980.247
395053,48,"Salt Lake City, UT",msa,UT,245072.8472,249252.516,254313.5754,262600.8897,269999.2989,274832.4328,280718.5415,284358.1683,288961.7857,297686.1194,304516.4866,311276.2659,318638.2035,326089.6648,331934.685,339378.5948,345192.3317,351986.0907,353595.2864,358302.506,367525.1655,379329.7465,382822.3109,397809.8934,420818.5347,449977.0298,482542.5744,499034.0914,515715.6306,551685.4926,566501.922,545351.5284,532653.0227,525822.0072,527926.6701,533256.0121,534386.1475,537728.1473,539247.0285,541593.9286
394669,49,"Hartford, CT",msa,CT,211388.9484,211761.8541,212810.5958,213704.1954,214456.8268,214806.5203,215623.4107,216118.6068,217845.9585,218900.6152,221019.4618,222279.7064,223876.7934,224337.4886,224095.8083,224995.6215,224749.6008,226024.6161,226753.056,226973.1375,228999.7545,233388.081,234499.5031,240798.8634,252257.5519,262631.5042,272733.9442,272032.2718,276301.7844,291455.2093,303286.8321,302669.1736,304799.9474,310452.107,322119.9881,334527.7825,340545.7035,349396.9992,356257.8765,360805.6504
394425,50,"Buffalo, NY",msa,NY,129945.6302,130874.9207,132845.9506,135498.8383,136699.973,137795.5015,139030.587,141496.2732,144119.0055,145463.753,148170.5085,150865.2551,153998.9561,156659.2811,159834.4686,162250.9708,162703.1924,165140.4644,167529.5539,169551.4109,171602.5866,174009.218,177189.5121,183892.1223,192415.9038,200295.3983,211039.6033,211865.9281,213822.2354,225283.159,236077.8731,236090.1206,234226.7448,235355.1178,242690.3497,247081.4335,249117.7047,253411.1322,259252.9949,261847.0415
394388,51,"Birmingham, AL",msa,AL,144300.349,144982.8567,146632.788,148047.6254,150231.2709,151515.3739,151833.5219,152981.3966,154984.3491,156013.304,156948.3911,159227.5215,161418.8494,163222.9289,164614.1417,166857.7071,169589.0408,173118.7708,174720.6272,176722.8217,181395.0505,185606.9481,187534.2351,193198.8976,201303.077,209155.7124,217337.9172,221225.9684,228818.8829,240785.6248,248900.2431,249264.921,246713.9941,246734.658,250506.3456,250106.1879,248692.6145,249461.3368,249565.1472,248968.9175
395031,52,"Rochester, NY",msa,NY,129022.3568,129606.0366,130229.5777,132480.1864,134008.953,136831.5467,140294.9145,142117.9996,144640.2921,145474.0037,147200.4918,145565.9082,144759.3798,144973.1352,146292.2857,148956.5401,150055.3322,152140.3966,153934.666,156112.2231,158524.7528,160523.1432,163522.4114,170578.0876,178012.8685,183687.3002,193852.5509,193588.7447,194496.317,205628.0612,215895.9635,216272.165,216119.103,219399.9751,229038.1809,235994.2111,236518.5173,240901.9437,248749.6481,253293.2158
394640,53,"Grand Rapids, MI",msa,MI,149534.6587,151964.3269,155337.1192,158045.8659,161819.3723,165692.9728,169676.4539,172886.0335,176897.3111,181492.1314,186615.0903,188342.1778,191741.8476,195655.7045,199887.1268,202486.1159,204512.183,208527.0903,211667.5762,213646.6688,217041.6037,221474.3036,224353.9406,231918.778,241484.5302,254049.8574,267683.0598,270298.9396,277337.6695,294064.6854,303222.3365,298031.7012,297042.2607,300277.5181,305964.1854,309293.3561,311487.6986,317819.8852,320906.6641,323288.5702
