RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24
102001,0,United States,country,,121618.1179,121832.0832,122097.4316,122666.5519,123321.5411,124023.7778,124767.584,125570.4505,126405.5741,127243.8785,128078.1685,128913.5853,129680.4502,130359.5936,131014.6383,131722.8872,132487.196,133271.3604,134078.2368,134921.1814,135771.6456,136618.4555,137407.726,138147.6828,138802.1069,139428.05,140066.1709,140760.4216,141527.2347,142357.8457,143268.4407,144240.6549,145225.7996,146209.4551,147146.3189,148058.3832,148883.7555,149673.519,150462.855,151322.1906,152267.6802,153248.5372,154280.7475,155377.0549,156537.1098,157707.7252,158796.2702,159819.8728,160797.1598,161841.2159,162993.0755,164280.7578,165730.7472,167309.8441,169011.4686,170737.5738,172441.8212,174074.9764,175607.8133,177117.959,178579.1358,180069.9245,181607.7767,183340.2284,185180.5985,187108.2155,189050.1992,191014.5136,192946.2405,194775.8548,196446.0998,197955.2544,199247.605,200447.8134,201656.6696,202955.5548,204237.5546,205368.2672,206254.1704,206935.7353,207382.0128,207697.1717,207862.3375,207962.0024,207998.8465,208038.0669,208066.3658,208095.179,208003.3581,207739.5411,207249.4574,206670.6282,205979.2887,205236.7289,204345.3139,203404.731,202325.5523,201136.8437,199800.3851,198357.6773,196857.2679,195279.1634,193599.8036,191737.4805,189853.0946,188013.7709,186213.908,184430.0936,182689.8053,181205.9078,179845.0121,178562.4768,177265.6912,176044.1581,174937.8385,173914.4803,172974.2259,172206.0136,171772.3742,171577.9808,171514.6516,171445.3103,171441.8518,171544.9177,171604.5301,171463.0049,170927.389,170136.0825,169155.1473,168141.1007,167111.6403,166153.5979,165266.3346,164444.4226,163661.7446,162843.1232,161980.717,161135.7397,160423.287,159824.6632,159310.9585,158805.6227,158375.9646,158002.7099,157775.0716,157756.6127,157966.2829,158324.1341,158762.3686,159287.0134,159859.5604,160350.4242,160911.0781,161516.9782,162240.8111,162998.1356,163866.9056,164800.1892,165774.161,166834.0967,168072.976,169449.0882,170696.8999,171913.1883,173023.6165,174255.079,175262.9011,176185.4919,176990.5463,177849.5836,178716.656,179587.0221,180581.0856,181462.3296,182327.8867,182990.6094,183611.687,184021.2349,184555.9068,185209.8158,186014.9268,186816.3094,187630.518,188520.7895,189502.9034,190446.0974,191420.6929,192442.9001,193573.2239,194761.165,195828.1919,196889.9622,198034.226,199173.1445,200020.5838,200795.4083,201574.0137,202522.4282,203244.2015,203922.8,204667.0979,205604.9629,206643.3499,207739.9171,208837.9105,209987.0999,211170.3193,212455.945,213600.0783,214672.3136,215586.5054,216523.3734,217498.786,218611.9405,219811.6104,221067.0862,222309.1388,223515.1833,224910.2901,226180.5887,227414.5947,228310.0397,229444.331,230532.0845,231632.8594,232389.7837,233150.5352,233963.5478,234944.2401,236082.4258,237285.1248,238357.8112,239157.5299,239860.2921,240507.3182,241218.483,241844.8867,242717.3734,243904.7626,245300.9783,246838.359,248340.7959,249903.7955,251242.1161,251995.4336,252419.5237,253099.7514,254729.886,257529.6457,260949.5587,264817.3569,268587.002,272212.5325,275918.5901,279787.0113,284017.8259,288711.3166,293759.0401,298289.9354,301509.7947,303474.9968,305401.1311,308012.338,311230.4757,315657.8931,320960.5959,327195.1881,333426.3507,338994.5323,343648.8851,346094.8266,346467.142,345195.9599,343973.5879,342969.9576,342058.4254,340863.8399,339990.803,339929.0969,340896.7979,342528.2063,344472.5321,346226.4584,347854.027,349083.6624,350003.805,350655.654,351088.2416,351518.722,352307.6111,353841.834,355689.1437,357116.0782,357675.0123,357822.3471,358064.5604,358513.0177,359098.757
394913,1,"New York, NY",msa,NY,216209.133,217127.8999,218055.1761,219934.1966,221879.9875,224037.1834,226393.9738,228904.0843,231472.9052,234035.073,236519.1268,238864.9296,241100.1877,243392.242,245616.6221,247865.8127,250076.3225,252456.9521,254883.1007,257488.5977,260176.8164,263072.2843,265861.616,268544.745,271203.4441,273751.9311,276174.7259,278476.7695,280875.2046,283590.106,286593.2451,290214.9848,294152.1414,298174.3307,301899.7774,305555.532,309195.7844,312843.6798,316631.8452,320248.6422,323906.3749,327522.3411,331311.1145,335081.8377,338624.1553,341935.8268,345026.761,347992.001,351152.5512,354309.4444,357575.6589,360765.5403,364416.7173,368448.5904,372952.7036,377619.7001,382459.7321,387315.2367,391978.7874,396310.2454,400375.1247,404324.0182,408336.8663,412905.8556,417858.7417,422875.4114,427633.6704,432334.7285,437085.1992,441934.5556,446409.8726,450727.0032,454569.8175,458393.8746,461658.3994,464597.813,467137.6243,469508.992,471243.2186,472094.7685,472013.7234,471106.0114,469712.1731,468069.7348,466501.1109,465299.6451,465031.4107,464855.2387,464686.1743,463562.1127,461983.7995,460273.6504,458439.397,457075.2679,455701.3282,454370.4283,453110.9301,451769.2212,450041.343,448056.6488,445228.209,442339.7281,439162.2041,436190.3414,433125.4049,429826.3151,426369.4771,423050.9544,419610.1769,416269.7515,413045.951,409900.1661,407185.4825,404469.9205,401933.8906,399242.8455,397012.5437,395285.1793,394181.1482,393493.709,393250.0156,393412.432,393375.3967,393369.4863,393193.6712,393572.2403,393996.0598,394189.4063,393751.7808,392619.7458,391047.5477,389158.2025,387696.3279,386551.4718,385904.3845,384955.097,383862.5046,382318.594,380745.9145,379141.4486,377586.9623,376023.8484,374356.716,372834.1879,371435.8679,370575.6069,370517.8342,371032.3702,371886.6836,372375.7689,372730.1365,372636.6212,372753.2381,372707.5259,372862.7182,372910.5388,373606.6748,374549.5495,375604.3137,376547.0387,377703.8139,379287.6084,381005.2606,382948.3907,384911.9073,386921.8321,388387.649,389386.6711,390552.8774,392281.8256,394785.8965,397515.995,400201.5283,402002.7224,402984.5525,403438.643,404210.354,405166.3636,406401.8245,407221.8165,407744.5604,407942.5454,408410.826,409017.1627,410229.852,411406.3869,412778.2402,414529.54,417066.8374,420015.4036,422645.4565,424923.7028,426662.1552,427995.1576,428717.2631,429690.6762,430949.4644,432557.3127,433786.5993,434407.3907,434764.0795,435524.1542,437054.1595,439537.6923,441981.5285,444526.8194,446865.9599,449815.1272,452402.9298,454622.738,456181.4293,457769.2568,459359.1199,461150.436,462697.5917,464433.7868,466155.6586,467698.5665,469485.037,471355.4681,473925.4286,476117.2048,478511.9956,480513.343,482342.6557,483358.4348,484234.0008,484844.9619,485878.5958,487436.6748,489425.8845,491592.6522,493030.928,494298.4349,494990.1142,495476.9637,495209.945,495244.5467,496212.7089,497865.4708,500297.5296,502533.2201,505104.6958,507442.7354,509295.7665,509636.1326,508722.538,508039.5062,509708.6469,513407.1615,518761.62,525048.0972,531031.1723,537285.8258,543092.0527,548911.4825,554522.6101,559554.825,563750.3553,566275.358,567816.844,569991.6595,573481.1292,577415.66,581598.3865,586203.038,592480.4581,599085.2623,605749.8448,611847.3206,615727.5694,616449.0777,613944.2299,611381.4494,609358.6197,607930.2126,607110.711,605753.4367,606068.9181,608077.4123,612108.8937,616279.9347,619883.2478,623183.588,625911.1997,628259.0134,630572.0481,633336.5482,636222.1998,640261.76,645659.9252,651762.2556,656416.2607,659493.7854,662237.5036,665976.3041,669998.6345,673519.053
753899,2,"Los Angeles, CA",msa,CA,220054.247,220873.128,221963.8697,224134.0792,226507.6081,228864.5148,231280.5814,233719.6659,236017.2632,238068.9012,239923.8098,241779.9073,243131.9268,244603.2284,246274.9374,248732.8077,251299.2698,253752.1855,256216.0179,258679.7152,261143.4727,263530.0198,265654.9619,267769.1932,269443.1591,271392.525,273808.3773,277077.8056,280842.2106,284799.7348,289536.791,294574.9647,299699.3962,304389.5631,308914.314,313338.6962,317072.8668,320570.7516,324352.3969,328751.2145,334007.3591,338697.0246,344151.1716,349925.5455,356502.183,362394.6744,367957.4792,373405.1582,379368.7753,386136.4824,393921.8432,403070.8874,413944.1661,425213.0101,435720.3104,444753.7918,453299.1882,461531.6323,467701.6581,473347.1314,478228.5038,484348.4794,491082.4902,498301.0776,505280.6867,511918.4723,519347.8886,527483.5295,535988.2395,544704.0458,551518.1285,557924.8476,563396.0739,568472.8703,573110.6814,577196.1694,581687.3109,585445.4271,587241.7376,588722.5443,588036.8561,587972.7645,587195.1929,587013.5035,587044.1018,586775.7885,585850.2454,584158.3349,581107.2935,577840.5306,572744.2406,566974.9602,560095.5184,553195.5607,547467.9733,541132.2482,535055.7817,526907.1986,517505.7835,505358.5686,492080.9653,479225.3726,467343.1613,456836.8575,448785.0293,441535.5809,434126.722,424929.7247,417164.1589,412093.0633,408578.641,405481.5586,402419.4543,398943.5665,396108.0421,394129.4515,393581.85,393837.1766,395769.0272,399433.2956,401731.3632,402043.0716,402273.6652,404228.809,407110.1635,407324.6762,405565.7337,401951.0564,398192.788,394417.7178,390877.9673,388947.7206,387880.0748,387799.9496,386597.2617,385035.9706,381216.7054,379147.5298,377629.0878,375895.8665,372527.1757,368875.1347,367473.5663,367178.0681,366657.7937,365098.7877,362602.8637,360340.9053,359255.5977,359648.9191,361538.9967,365554.9172,371283.532,378084.4402,385179.7494,392180.6677,397667.3331,401192.6821,403184.8985,406180.0319,411367.2452,418345.1872,426021.0367,434010.6598,442503.3378,451040.1645,458298.3254,464082.6543,467135.9662,468521.2387,468984.8638,470585.8281,472727.752,474747.8174,476650.7687,479218.6479,483638.4302,488814.3594,494404.1414,499280.6068,502650.7643,504402.4414,504775.8768,504921.7718,505548.7465,506796.742,507532.6411,506399.108,503512.2982,500086.007,496467.0315,493117.8701,495626.3714,504246.3709,516173.0786,525210.1775,530855.1718,535416.2429,535986.7496,532573.2767,526112.584,521564.6028,520537.0156,522319.0285,530082.604,541561.8458,554975.9341,564641.2007,571235.2527,576161.0304,577268.8845,577142.0343,576818.2858,580108.1964,584191.1026,589148.2556,595643.9172,603555.3931,611069.3555,616790.7248,621377.7103,624820.1215,628422.4915,633842.4913,641075.8723,648758.6499,654198.3115,657097.5804,654692.6964,648422.2365,640784.9738,635916.8421,633437.5508,632182.1045,633003.1891,636751.7325,642913.3336,649509.4422,655519.8291,660973.6988,664178.0866,665701.8378,666464.5187,667424.6508,666489.5298,663676.8777,663362.1667,668379.7449,679136.1199,692012.7029,706272.4925,719876.8077,729038.9668,734754.9462,737931.6817,744710.4004,754321.2267,766197.6792,777865.9601,786793.4555,793712.3576,800396.477,808706.1022,818690.2084,830693.0797,844892.5143,860852.5352,875329.3195,886709.5725,893125.3664,894945.6456,891883.6607,886245.1035,881002.6001,877274.4604,874163.1566,865905.234,855053.2445,845333.0229,842967.1811,846732.2447,854491.974,865646.9748,879143.5634,892771.0034,904109.1482,912641.7281,917999.7765,918152.6998,915212.2007,914100.0454,917555.3753,923429.3577,927370.8431,931734.3332,936905.039,943310.5148,948517.6946
394463,3,"Chicago, IL",msa,IL,152313.4046,152454.4025,152722.9353,153390.9784,154194.5538,155096.3829,156056.2587,157410.6781,159001.0858,160833.1767,162223.0002,163358.5006,164178.3663,164982.158,165827.4205,166724.4389,167803.7262,168928.3722,170032.163,171395.1849,172922.8997,174724.1188,176060.7735,177093.3158,177765.1618,178567.2511,179509.1934,180410.2794,181384.2847,182368.3388,183553.303,185054.4775,186692.3604,188448.7238,189635.8156,190690.8489,191523.0773,192570.8121,193564.3305,194696.8108,195748.8451,196759.8547,197669.8993,198957.9799,200532.8078,202285.7208,203648.5973,204731.3442,205730.8543,206787.2657,207848.781,209056.5831,210405.9012,212009.1305,213537.2821,215278.7338,216974.9486,218840.2792,220424.7372,221984.3801,223308.8922,224794.2818,226289.1073,227945.883,229650.9514,231415.4096,233081.3408,234872.1258,236851.3023,239016.4269,240721.6278,242176.2535,243387.6157,244714.829,246089.5745,247346.1384,248640.3369,249541.644,250224.9719,250702.2795,251079.3322,251368.7695,251618.9661,251986.1414,252564.0101,253185.0898,253691.1705,253885.4954,253807.4663,253522.9418,253065.8764,252527.0024,251696.1181,250791.1453,249894.5917,248880.1547,247824.5334,245698.6042,244792.7717,242961.3628,242383.3668,240218.4258,238906.9814,236341.3249,234221.5362,231251.1693,228458.4487,225116.4733,221377.2071,218417.2194,215528.6236,213888.0785,211889.1381,210387.6764,208806.3938,207375.8726,205324.6926,203344.5631,201372.1305,200388.6893,199431.696,199075.0344,198077.7725,198232.5065,197768.7308,198136.9622,196571.0991,195221.1596,193056.7899,191335.6732,188930.0446,186598.6334,184475.4292,182800.6304,181651.3368,180336.2554,179476.98,178271.5632,177606.0307,176540.6736,175505.117,173642.6772,172174.6234,170283.8765,169055.1594,167758.6162,166984.9487,166280.0166,165693.0058,165541.248,165669.8363,165754.9462,165762.0577,165569.7939,165242.5873,165094.8242,165478.7772,166577.928,167804.7399,169387.5888,170757.1692,172479.218,173920.3235,175604.5674,177175.0836,179069.9616,180870.4847,182631.1938,184032.8542,185443.8869,186757.4955,187961.5044,189156.9706,190147.5398,191151.6471,191902.864,192527.3083,193030.4529,193561.6162,194104.7493,194590.391,194902.9745,195442.5352,195971.2803,196848.5538,197558.5321,198356.6399,199033.4644,199833.6742,200930.2354,202081.8232,203267.2894,204431.4443,205624.9741,206420.1618,207166.2227,207814.8504,208597.1927,209022.2485,209402.5662,209833.9147,210624.9512,211552.8849,212780.4868,214049.992,215433.2284,216983.1617,218289.2471,219331.2616,219702.2579,219926.7629,220112.9052,220794.6215,221751.3292,222937.2067,224193.3333,225597.7781,226945.3997,228502.1381,229718.842,230671.0126,230776.5619,230817.3833,230734.5449,230832.9282,230974.1403,231280.9643,231867.0054,232750.3961,233950.4756,235083.4282,235990.3916,236402.4524,236609.5369,236429.0595,236213.7118,235761.7159,235651.4118,235848.6538,236476.8986,237600.3105,238938.5419,240342.5907,241219.7492,241313.0368,240853.0081,240378.1037,240704.1877,242273.3797,244713.141,247735.5672,250741.2272,253727.8295,256972.858,260344.7682,263581.6001,266550.4149,269410.9195,271799.1858,273197.707,273460.18,273604.7526,274273.4966,275743.4085,278355.304,282159.9578,286904.1381,291493.9546,294694.5518,296856.9357,297381.7647,296766.9946,295093.5553,293747.7656,292978.2097,292559.199,291952.3027,291799.1948,292442.5758,294130.9134,296317.7143,298873.5436,301409.7991,303858.6453,305683.8458,307042.7517,307953.4314,308585.2972,309242.532,310621.6742,313019.0377,315872.7315,317979.8803,319195.7072,319927.2879,320843.7435,321841.0847,322812.9938
394514,4,"Dallas, TX",msa,TX,124931.8233,124987.4683,125051.4381,125217.5607,125436.5888,125658.2904,125890.7416,126238.9515,126675.3309,127171.7958,127639.5184,128089.0923,128318.1539,128130.2904,127854.2246,127698.7793,127810.4185,127908.7388,128007.2016,128255.2263,128498.8977,128711.3951,128798.4804,128900.5426,128980.9557,129167.057,129448.7796,129909.3194,130395.3316,131024.9468,131647.7256,132285.2778,132798.8032,133236.4723,133622.4782,133962.4407,134206.4913,134344.2667,134490.4575,134676.3887,134867.727,135074.9392,135199.0771,135367.4323,135546.5544,135786.9813,135994.2004,136046.7003,136511.3266,137581.6726,137581.6726,141271.4069,142545.6901,143215.7489,143564.0175,143975.6939,144373.5733,144774.2687,145070.762,145287.3897,145787.4696,146104.6734,146370.553,146508.6724,146833.851,147255.2383,147573.3202,147897.3069,148236.9163,148362.3767,148488.4587,148448.5923,148419.1757,148532.5888,148713.3588,149159.3776,149722.7319,150339.1503,150767.415,150997.5486,151250.7592,151863.5354,152390.3913,152912.4726,152818.847,152468.1883,151990.2752,151968.092,152268.0646,152665.383,153054.065,153462.6971,153998.7455,154397.4065,154666.5608,154872.1701,154308.5816,153304.2268,151928.9714,151095.9676,150543.0547,150194.2061,150007.4947,149589.6029,148882.7027,147923.3814,147064.5817,146437.5686,145975.7537,145879.4772,145930.6439,146126.9514,146291.0272,146312.8451,146360.9077,146226.5966,146177.2994,146105.5989,146438.4329,146804.1202,146896.8254,146752.6339,146524.427,146656.9633,146761.4462,146837.5611,146495.3829,145860.01,144983.6209,144135.6101,143271.0602,142677.6257,142229.1028,141757.0675,141255.4203,140598.4048,140112.3424,139582.4517,139382.7928,139242.4037,139263.6403,139194.2691,139071.0351,138775.5895,138502.0813,138667.4917,139133.1779,139759.1656,140324.1484,141030.0956,141845.2054,142541.0791,143236.3579,144006.2868,144866.8468,145611.4874,146406.1381,147303.2603,148229.3591,149029.0886,149932.1778,151104.1115,152331.3109,153422.0839,154366.3589,155433.5742,156525.3188,157637.7712,158771.8096,159919.1866,161002.7208,161865.5631,162759.2681,163740.25,164952.5717,166061.1094,167105.1604,167950.7928,169067.5031,170259.4956,171690.5676,173186.9214,174666.8464,176027.9243,177452.5041,179022.1841,180829.4853,182645.7116,184546.5834,186436.7999,188308.1917,190161.2066,192119.9747,194140.5386,195903.621,197704.2755,199420.5096,201252.0155,202817.7786,204274.6415,205868.4688,207576.6315,209510.7884,211359.2231,213231.9732,215001.0526,216893.8033,218950.1858,220890.5845,222669.5307,224033.3764,225328.4145,226675.2429,228200.8686,229877.3918,231697.1303,233568.6612,235371.2668,237191.5608,238814.5584,240340.0097,241379.2772,242447.9266,243250.7132,243982.1378,244410.5953,244886.9348,245577.7915,246479.4281,247456.429,248296.7249,248758.6899,248948.497,249007.5689,249101.7596,249338.2776,249712.0049,250388.9673,251345.1728,252528.9761,254029.8248,255552.756,257000.8728,257763.1751,257754.0176,257542.2156,257895.7456,259294.5729,261723.3403,264753.5979,268298.4478,271880.2499,275668.1198,279675.5182,284142.0358,289079.2265,294767.6811,300722.518,306117.9167,310299.4347,313570.983,317051.3707,321345.8342,326275.2262,333125.3562,341347.8771,350678.662,359896.6098,368240.9258,375393.8815,379322.8289,379975.2049,378302.3888,376273.6183,374391.3016,372432.4828,369908.4984,367658.4817,366132.1742,365584.3634,365868.351,366681.047,367651.5613,368567.3411,368979.6267,369093.3647,368955.5609,368631.784,368653.2837,369131.1674,370278.5436,371238.456,371380.9588,370722.6508,369792.6332,369147.3465,368951.3874,368846.5122
394692,5,"Houston, TX",msa,TX,120955.6488,120978.1792,120893.7271,120944.2075,120990.7741,121178.0687,121360.8192,121645.5419,122015.9349,122325.6405,122810.348,123310.9451,123558.7181,123515.4079,123105.0336,122859.1036,122783.5638,122913.1879,123088.8985,123096.345,123193.8191,123353.7069,123579.6036,123746.9369,123821.3871,123908.3155,124228.2583,124759.9907,125361.1785,125904.954,126438.0611,127067.0716,127646.0222,128128.2096,128486.7203,128781.9798,129069.0498,129289.0873,129559.3719,129810.27,130079.0391,130314.8249,130556.5385,130830.6912,131048.2671,131274.2731,131465.3742,131706.2929,132043.4181,132794.0986,134125.3653,135405.1807,136690.8278,137354.7016,138245.3437,138905.5963,139722.9906,140459.264,141167.0967,141935.7639,142602.0476,143212.9291,143677.2265,144089.7252,144331.7395,144558.4249,144695.6287,144770.1275,144776.9575,144732.3122,144864.8957,144983.4024,145110.1948,145062.2424,145124.4179,145341.8137,145866.6437,146379.6981,146936.4184,147475.1225,148110.3882,148832.1214,149507.0569,150212.7411,150662.2919,150768.1336,150618.5097,150700.1974,151064.53,151640.8478,152070.7965,152531.0929,152912.0114,153280.6488,153553.4946,153832.7327,153607.9623,153201.9667,152673.1945,152472.8958,152229.7403,151934.8166,151649.5564,151154.4464,150479.8048,149791.2225,148988.1812,148131.4667,147236.1967,146886.1044,146788.5397,146899.7624,147072.6015,147432.632,147913.9076,148167.7811,148126.6127,147824.6886,147750.0337,147882.1695,147946.8649,148030.8101,148267.3959,148701.3101,149050.6474,149009.6932,148426.4459,147374.6946,146332.1451,145496.9249,144925.0809,144426.3075,143911.523,143324.8335,142540.8266,141837.4455,141253.6868,140871.2536,140670.2007,140599.0474,140486.7406,140288.9247,139658.3433,139097.4882,138823.6998,139013.5983,139230.9562,139319.4428,139328.7525,139530.6215,139890.5164,140357.9702,140758.0218,141077.4522,141426.7138,141726.8433,142114.5025,142666.2933,143533.4681,144523.068,145701.0887,147067.095,148507.5657,149970.777,151235.331,152635.6536,153945.6259,155298.4054,156598.1806,158003.4877,159496.8516,160919.8664,162364.1603,163721.8362,165283.1018,166838.9967,168372.2364,169699.1014,171191.6112,172782.1832,174569.7225,176244.3087,177894.0257,179370.5093,180773.944,182099.9123,183396.5762,184675.7429,185813.8905,186867.2663,187790.8826,188775.46,189899.5195,190983.773,191711.5907,192309.0195,192882.1872,193587.7998,194056.1313,194420.0322,194919.5982,195570.1423,196405.1571,197160.1442,197794.3641,198204.6023,198745.9189,199499.5275,200189.1735,200785.255,201113.6825,201529.0134,201941.0961,202573.2053,203298.9312,204088.0376,204792.7989,205335.2776,206065.7642,206852.3601,207831.6316,208652.4373,209580.0905,210365.0221,211151.7174,211804.3271,212525.8646,213297.0837,214101.5644,214935.0148,215728.0267,216319.013,216763.4784,217070.3706,217382.7596,217742.9805,218203.9145,218827.8415,219684.9135,220613.7719,221571.1254,222407.6666,223208.774,223705.3914,223703.8801,223662.4694,224056.8541,225206.8608,226954.3655,229096.1869,231703.3267,234325.235,237052.5293,239803.1626,242856.1668,246159.2418,249988.5751,254183.2877,258056.733,261055.9068,263306.1302,265794.1782,268929.0354,272461.5244,276988.1904,282112.557,288087.0851,293824.9029,299077.5343,303557.7013,306574.9981,307877.8513,307792.0447,307271.3131,306646.2957,305470.2137,303705.7687,302030.5015,300882.5808,300434.4841,300589.2533,301393.6013,302315.8665,303190.4817,303546.9229,303572.532,303288.4526,302876.3078,302870.3271,303245.5644,304224.3994,305236.8429,305768.1199,305650.5836,305289.4547,305072.93,305010.8309,304813.8481
