RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,4/30/15,7/31/15,10/31/15,1/31/16,4/30/16,7/31/16,10/31/16,1/31/17,4/30/17,7/31/17,10/31/17,1/31/18,4/30/18,7/31/18,10/31/18,1/31/19,4/30/19,7/31/19,10/31/19,1/31/20,4/30/20,7/31/20,10/31/20
394862,41,Milwaukee,msa,WI,908.7052854,908.2045355,925.247604,924.1018126,911.5765344,931.3846674,947.3934074,937.2284392,945.0656679,953.0965629,965.6731027,952.4901918,966.7707488,983.384654,991.6747177,982.4146144,987.3246982,1014.778755,1021.196149,1019.775696,1025.795901,1045.268553,1047.273168,1052.055188
394935,42,Oklahoma City,msa,OK,927.3032821,939.2091924,953.4149372,946.8582903,953.1968689,957.903406,959.9323712,949.0804508,945.0660061,964.2254066,973.0916016,968.2068931,968.8999073,984.7075244,992.8828539,994.7723901,998.342653,1015.074599,1028.990944,1025.934298,1030.141372,1039.831732,1057.883345,1068.690176
395012,43,Raleigh,msa,NC,1111.605414,1128.520246,1151.504056,1149.929792,1153.466515,1171.709402,1191.111747,1190.363742,1185.266436,1216.925289,1238.450318,1234.547151,1232.541435,1262.888154,1281.173175,1275.943129,1279.544631,1302.739982,1330.490382,1327.149092,1342.405017,1343.035122,1355.44432,1369.60956
394849,44,Memphis,msa,TN,916.2556742,920.5395959,922.5578102,925.3103909,927.3903508,936.4940716,941.3352969,941.8787051,942.322607,951.5449623,959.1631608,963.9785223,966.3794899,980.2121777,994.8017132,998.0027523,1000.525388,1017.741239,1036.339333,1037.868224,1047.719132,1075.510183,1110.712927,1140.691101
395022,45,Richmond,msa,VA,980.1764988,998.0559403,1004.888653,1016.252759,1006.937339,1028.713788,1039.264682,1039.957976,1040.608094,1064.615148,1087.68236,1083.388888,1092.707751,1120.584909,1133.812783,1127.36192,1146.655944,1172.084301,1181.220599,1182.07639,1187.509358,1206.878275,1226.673753,1240.401776
394807,46,Louisville,msa,KY,823.6886377,856.7384206,853.1481694,852.9381711,855.8660774,871.2495723,891.0461025,891.8395524,899.293163,920.9176088,934.0906839,929.1601548,940.3980532,953.6727418,958.7807139,963.486611,968.7078224,984.3433328,997.2840869,995.6191486,997.2151911,1018.360215,1031.972289,1042.395038
394910,47,New Orleans,msa,LA,1114.615346,1145.516287,1169.732499,1164.62216,1168.678372,1162.367242,1167.99179,1166.65892,1166.818321,1174.600008,1187.856549,1185.498661,1188.943697,1204.452063,1213.616323,1206.105114,1216.728329,1239.376952,1245.443901,1244.410765,1257.135872,1271.498049,1277.979113,1288.7073
395053,48,Salt Lake City,msa,UT,966.8509628,985.2648377,1000.058824,1003.122301,1020.576723,1032.652774,1049.613881,1066.319559,1057.424078,1093.565066,1121.501213,1135.534467,1123.488748,1164.539894,1180.563039,1195.830963,1194.228911,1223.319586,1248.900173,1244.755382,1243.309552,1260.592956,1274.860406,1285.044097
394669,49,Hartford,msa,CT,1160.824838,1176.579194,1185.165164,1199.088721,1198.329517,1198.871717,1216.933632,1207.545245,1218.250052,1234.701744,1247.022297,1236.416642,1244.295684,1260.626702,1276.352458,1275.668103,1274.66967,1296.584691,1318.355334,1303.960141,1315.716414,1334.489041,1344.417605,1378.497948
394425,50,Buffalo,msa,NY,780.009542,809.4714135,831.3438912,828.0839115,820.4449498,839.5606808,853.687126,845.0939182,848.0408551,872.1932372,892.0104484,884.4275476,888.1181148,908.3059739,918.6208029,912.5189901,926.2079755,942.5187567,955.6646884,957.5136212,958.9916858,989.8734827,1005.638226,1018.195463
